domain,privacy_link,hash,init_language,valid_language,text_content
www.printpac.co.jp,https://www.printpac.co.jp/contents/lineup/envelope/price.php?size=65&paper_type=privacy&paper=381&noki=7&kakou1=102&color=2,36e055416f65172eabbb70134d5c0c388b9e8d3d6c7f1cff3affbc42db1261b3,Japan,ja,
www.printpac.co.jp,https://www.printpac.co.jp/contents/lineup/envelope/price.php?size=64&paper_type=privacy&paper=360&noki=6&kakou1=102&color=2,1abd5823dabace4e76a21e013fe8ec86a7e91eb8e6c84e8d3368572290810b9d,Japan,ja,
renote.net,https://renote.net/pages/privacy,8626118c05ba84fb074eb4776efac81fd1f6db20be0da82254530cd726b218d1,Japan,ja,
schick.jp,https://schick.jp/policies/privacy-policy,78cf698131c3d06f072c6df0424c25d0e33dcddc74cb1a0deea5a79005c164c3,Japan,ja,
horti.jp,https://horti.jp/privacy-policy,8153da37623420c20fcc4e1180bb9d1627c5940cefc40f61d556ccaa1cc74ea3,Japan,ja,
www.printpac.co.jp,https://www.printpac.co.jp/contents/privacy_policy.html,9062d6cbec4bfd9a9f6ede78ddedbb959fb3ca1e207be36993412c86d3964ecc,Japan,ja,
howsie-shop.jp,https://howsie-shop.jp/pages/privacy,a92c2f2f86f61a7897c95c6634357081e55e91ce38dd6f21bcd03eadecf996e1,Japan,ja,
howsie-shop.jp,https://howsie-shop.jp/policies/refund-policy,8ae01a9119e0b996e989b3926b1ec4177d0a88990bd870fa02debd74bc33ee79,Japan,ja,
howsie-shop.jp,https://howsie-shop.jp/policies/legal-notice,6d24b7942604699b51d60ccedb23a3567321579b3e58ce0e6c4ed367958d35af,Japan,ja,
www.thewatchcompany.co.jp,https://www.thewatchcompany.co.jp/privacy-policy-cookie-restriction-mode/,a070aee63e4036e17715dc4f11ca2996dd0aeb606f2209eb3ae04bbc1c63cb12,Japan,ja,
www.thewatchcompany.co.jp,https://www.thewatchcompany.co.jp/policy/,72edcb1b6dc59f9c3c48940f39bfb17feb59d5e528ea9370c4db9af73997583d,Japan,ja,
aoyama-syouji.co.jp,https://aoyama-syouji.co.jp/ir/policy/,8581b1954cc6531174803433ebf80330b3ace95da15addb10cf2fac80b488ab9,Japan,ja,
aoyama-syouji.co.jp,https://aoyama-syouji.co.jp/ir/stock/shareholderreturnpolicy.html,87847891d42049fa81724f5f2b2a804949d7c570265fe9966ce086ab2b2e175f,Japan,ja,
aoyama-syouji.co.jp,https://aoyama-syouji.co.jp/privacy/,4b293d9fc3aaea58ccf9d9a491ff137442862782a299f4bc5ed90453bbefac98,Japan,ja,
cinemacity.co.jp,https://cinemacity.co.jp/bmenu/privacypolicy.html,473350d80f72b51f482e043dd8b0d5199bc833865349d5a9de9d73a7747f54a3,Japan,ja,
cinemacity.co.jp,https://cinemacity.co.jp/bmenu/agreement1.html,366315677a484e77549e79603cebc0e690c77161caa2c88e20392e5009c4a032,Japan,ja,
cinemacity.co.jp,https://cinemacity.co.jp/bmenu/agreement2.html,2fcc021c343389262d01db7fd350b4358b77242a3753d1e29795eee7e7402da2,Japan,ja,
aoyama-syouji.co.jp,https://aoyama-syouji.co.jp/security/,52a8c842e019974b18b69c24100322bcf12966e7911437db2443be3ba442600f,Japan,ja,
www.kijimaru.jp,https://www.kijimaru.jp/p/about/return-policy,08f8166d9dfbece19e91fb0e7d886bca1eb1f0aa56a8b3c2e282b1b344f9b618,Japan,ja,
aoyama-syouji.co.jp,https://aoyama-syouji.co.jp/ir/english/stock/shareholderreturnpolicy.html,1b5e0edc37dc2e14fbd6870dd1bb720aca617112c22736edac73e09a3ce5a760,Japan,en,
u-komi.com,https://u-komi.com/agreement,19ff86874ddb37cfa08a5a0142cbc6d4b6ee32070a9f7fdfba11eba34a8707db,Japan,ja,
kumasen.com,https://kumasen.com/policies/refund-policy,216f851736afabc83e23284c753b5b32c909e9f3efb28c2d2313dd3df8f51848,Japan,ja,
u-komi.com,https://u-komi.com/policy,307b68febfb48dac2a59f4dc256e07c47914d0b36b490813050d75f014fdbd98,Japan,ja,
u-komi.com,https://u-komi.com/privacy,2ea3b1c6be3c11f302efbcb4380b64d88d9fd8f590c6117213e491667421678a,Japan,ja,
aichi-now.jp,https://aichi-now.jp/contacts/privacy/,2f382e59a18064c27329b070356e4c05c7ae783caa4e2be1cf63dad09ec6bbd7,Japan,ja,
kumasen.com,https://kumasen.com/policies/legal-notice,2b24dc96e291cfaf679bd3aad5bc2d89e48fcc31d956d05c4aa32b78452cd0db,Japan,ja,
kumasen.com,https://kumasen.com/policies/privacy-policy,da729b9ba1497e1650fa0d543a9e8640dd755ab776f3b83b8d09281dd6130306,Japan,ja,
service.wi2.ne.jp,https://service.wi2.ne.jp/rules/privacy-utilization.html,b27eeeb52fff7c93b0180e30a77a72360e9ff107116bc254b798021090efd23b,Japan,,
service.wi2.ne.jp,https://service.wi2.ne.jp/rules/privacy.html,94ea55442fe3d60872bffe870739ef6879149255116143c1718aac7168913688,Japan,,
www.thewatchcompany.co.jp,https://www.thewatchcompany.co.jp/policy/ ,8a3dff9c6e68ff7072062a782c3a43f160d3e314595dd21d81522fdc82a7d522,Japan,,
www.kijimaru.jp,https://www.kijimaru.jp/p/about/privacy-policy,f5bb3753872526c79e8117bbd105987236e87c760b36bfd42bde00c9d242a70a,Japan,ja,
sakura.ne.jp,https://sakura.ne.jp/function/#security,23f12e68e6c72e34ebacb0b5aca356565e10fa219f08aeab64b11262a47ed7e9,Japan,ja,
kbs-kyoto.co.jp,https://kbs-kyoto.co.jp/corp/privacy/,f896cae46b2ed39aefa0ef59ab0d4c6b197d79d18f843b8436f402ba34f1eb5e,Japan,ja,
kbs-kyoto.co.jp,https://kbs-kyoto.co.jp/corp/privacy/tokutei.htm,d53c11704a18716dfa4763719c88a583f3c0782aab25272db528d082411c6adf,Japan,ja,
minne.com,https://minne.com/security,36951d90d6b753f7f7bd6af7cdf695ef4ffc1b43855f7008ed06b523b4aff9ef,Japan,ja,
pair-online.jp,https://pair-online.jp/?pairprivacy,e2544dae7ee5d5a80568ea9e52ba8c4662dac47abe5b3b7d02a7180f1d2d8885,Japan,ja,
pair-online.jp,https://pair-online.jp/?pairagreement,6092a313e97b0635130615414dd089a343cc7d4b8414ad9d589e294393c7afd4,Japan,ja,
kinazu.jp,https://kinazu.jp/p/about/privacy-policy,dbb9a7662d58b7fa8be614a03091f222bbd559baf853188e1307847fd70ab5c6,Japan,ja,
bitstart.jp,https://bitstart.jp/about/privacy,a6bedf1a6aecb5667f01c041c5e50173ea52187fdab1b72041bc65a1906dd3e8,Japan,ja,
kinazu.jp,https://kinazu.jp/p/about/member-agreement,37e5b855353a6efdf35598ff700c0840da0f0a9d10cb5ccde174bc410e711e07,Japan,ja,
www.advertimes.com,https://www.advertimes.com/cookiepolicy,aadf88682e27c02199ff3f5f427fbc6357ee48283f8e7cc2efdef9947528fed4,Japan,ja,
wager.jp,https://wager.jp/privacy,35fc69bfe8e39400220b579bf0ba2ac97d9422e33b6902cf15035b4917b92748,Japan,ja,
unkoi.com,https://unkoi.com/fortune-premium/sub-privacy.html,a519b1256e4bc9937245db32d70ab52d9a9ddc5fd60474b89e222ca01d2a4182,Japan,ja,
cryptact.com,https://cryptact.com/customer-support-policy,61d3ecc150c1e9b30f7c768e0564d26c22a1c8302cfa37aed6c075be2fba838a,Japan,ja,
www.style-deli.com,https://www.style-deli.com/p/about/privacy-policy,cb4a893df700cf06b72adc3213c9840f333426321232fb876b3a36c29e1480c8,Japan,ja,
images.kobe-np.co.jp,https://images.kobe-np.co.jp/index.php?p=privacy,22d40509c7580be5af7d3d531d59edbd95fd5a916cd5ee798b725c31c01cf010,Japan,ja,
as-1.co.jp,https://as-1.co.jp/en/privacy_policy/,88a0f61f4421cfad4e832a1fd5bf25f0951e0660c2ab09807acf313378daa25a,Japan,en,
as-1.co.jp,https://as-1.co.jp/en/site_policy/,8a9f841a9330e41efe5dd782a104a5c91583f58f84ad08488d5f8bd0089e7c98,Japan,en,
papaikuji.info,https://papaikuji.info/privacy.html,7ac0f3ecd97af0773ba30c40eee6cad27b18cd94e4995985cb08382719ee92c4,Japan,ja,
www.4gamer.net,https://www.4gamer.net/about/policy.shtml,3d7eef3235d44578fad37d01d91ebee2258322ab52aed9742bb899e06beb62d2,Japan,vi,
store.soeju.com,https://store.soeju.com/policies/refund-policy,db37fa7a720f741ed298a07c843167184325a856f57bf3b23ea0e615337dd665,Japan,ja,
store.soeju.com,https://store.soeju.com/policies/privacy-policy,7f9bfc04e0fc9dbe87390deb7f97d3956edffc82b25560931eb10f03f3b9acc1,Japan,ja,
android4front.jp,https://android4front.jp/privacy,384c11fc242de7549bedffd8178f5b51dbb65c322f1806ca5587e0d52149eb67,Japan,ja,
www.style-deli.com,https://www.style-deli.com/p/about/member-agreement,00252de6bd2bba999103dae128620a03e0e1c361e4a88c33886442e88e6f54d2,Japan,ja,
villagehouse.jp,https://villagehouse.jp/anti-social-policy/,7d0e7152adbd36821b6296b61c04d2aec68ebc5eb717dacdef94a7a83ffc6993,Japan,ja,
4gamer.net,https://4gamer.net/about/policy.shtml,035cf557d9f1d870c51c75fd8b72708e6c1991502b802c970183545612410303,Japan,vi,
as-1.co.jp,https://as-1.co.jp/csr/basicpolicy/,76d71b7ff025c7e8ba8e9f21faca514d85bed792f1e283aca72a01bbbd53ca6d,Japan,ja,
advertimes.com,https://advertimes.com/cookiepolicy,bccd3c88f91f74dabd4901b9c55dd0786e6322ce964897f5e4022be29dd6e299,Japan,ja,
villagehouse.jp,https://villagehouse.jp/privacy-policy/,0b170daa030e42e7370f9e3e1c982a5ba04774fbb2eaf7470eb4e85122830b4a,Japan,ja,
axa-direct.co.jp,https://axa-direct.co.jp/data_privacy/,89b2748eac23e6940b99d421b1359a6c434ee2c19f71235b67646edd8039bb1f,Japan,ja,
game-dictionary.net,https://game-dictionary.net/privacy_policy,df8944d3d06e516481bcdd5c2656043c86273e425057fbd44c10ce99a85ca26c,Japan,ja,
style-deli.com,https://style-deli.com/p/about/privacy-policy,68559e6d39068f1768b9f50842b6593a980c2a67d4d28060f3e98b2730beb7ca,Japan,ja,
as-1.co.jp,https://as-1.co.jp/ir/policy/,1105958a7ae2c708799ab7d657d561e4812505ea3f4f52564425b933d192bbb2,Japan,ja,
axa-direct.co.jp,https://axa-direct.co.jp/site_policy/,a1f307e75bd92beb901c9a77dc749f38563909f599382ba6e10b0dbb4ad19223,Japan,ja,
as-1.co.jp,https://as-1.co.jp/privacy_policy/,2640bf43a24ea944307998eef3951d4761a4e6fd76f82f75b9165c71806c544f,Japan,ja,
axa-direct.co.jp,https://axa-direct.co.jp/privacy_policy/,0bfbfd075f79d33d7bf2addf4fc25d0eb3b04fbb700452a38011f5a7d8e21a6d,Japan,ja,
store.soeju.com,https://store.soeju.com/policies/legal-notice,d1d07f321af3fb9f158bb5ed9b0cae3f78bfe71d4dce9f2f3febd6d9a214e623,Japan,ja,
axa-direct.co.jp,https://axa-direct.co.jp/sales_policy/,92f4cf3ecf897db2b90426dcf80d8def998fdf96c31318fef28ade437bfaa42c,Japan,ja,
www.villagehouse.jp,https://www.villagehouse.jp/privacy-policy/,3d1bf9e3176755a6ac4bed79a51074dc46e243dc06b331ce64426d5fb2eaa840,Japan,ja,
as-1.co.jp,https://as-1.co.jp/site_policy/,8f1804ec9bc3759b0f6cf93f260165bbfbaacde3129cf789865e9ab9e757a3e3,Japan,ja,
link-ag.net,https://link-ag.net/agreement,435b968c47bc7a71cce995db968346f94f2994664dc367ec4e0a5b41a51f587b,Japan,ja,
link-ag.net,https://link-ag.net/privacy,8f6d116f3dc347b42562fa5baabdb53c739e4ca0be95d535419771070d00101a,Japan,ja,
soeju.com,https://soeju.com/policy,ee44be809c7ce547c5a81c65e11c1e97046f745049d8c8aa108ee810efb70a2f,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/blog/,2f047d569c579395966667212a86200f9025a8795d84b3cdba8626ad30a46994,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/news/,86a9bd8c1097b497779f63fb9360ae82d0dc6697b4b9b3604301572d791bb6c3,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/,0ad16b9fa4cc96f9e69bc3e4e3a5ddd7197993be0da7cc6f7e4a4f1c8037445f,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/cve/,49dcc8b825769b16dc9987feb02b0e882a4f7853fecf66d465bdeb1d2fc9212b,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/,e070111c88560a0218b3875e0e1f01770334790d9541d6227cbe36095a4b346e,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/,e75bd54cee63f6442b13541ec00aec97949970a1594ec920605a277dc14889b7,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/resources/,fc732ff9e386fed0abb1aef898bf8179ba0d16201c824669e071b8a461a52421,Japan,ja,
fullpokko.com,https://fullpokko.com/sitepolicy/,740f4922669d60db33bbdfef3d4ea7b7bc18b53009f2d54a95a26592f9a00897,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/company/,275624bb9fb5fd180445f6464e95ecf15cc1e9d7e36300a6f02e8c29005126fa,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/#service_toc_05,197fdeaca821e20b67b3f74a315435a20d7620122a7004055ba9743c099068d6,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/#service_toc_01,68c3c5ce2e575662b601ca01c8f75b736324fc2d89277e2e2efa3f93938fdfc6,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/#service_toc_02,ffffde34bef25dbe639554217ad8687526666db0272ab9306fe2a3072db81eae,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/#service_toc_03,e3d4bff223071e0dd908e58a79641409de7eb143629ded9fb6c3b19b051e3754,Japan,ja,
targma.jp,https://targma.jp/legal/,99948886d32580ed8a01511511d79e896ba93c9efc3280c636ffa5b817c654e7,Japan,ja,
fullpokko.com,https://fullpokko.com/sitepolicy/#Copyright,de43919259c735f8ab51b4df1a75d5d76a31a6fcd494da093e6ddbcc44bd201b,Japan,ja,
targma.jp,https://targma.jp/privacy/,28f5f0285915bde3205f195f2b291a26947de29209e956d923e101b68bc31192,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/assessment/web-app/,e3e2b8f2294ae7220f7ceec3b1a932d6c65a58eff2aaba702b9c5cf19e7c6100,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/contact/,5c4402f2363feab24f5e0e78d7dce104e9fb90c77b20951c5d3a6ad5156f9a06,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/#service_toc_06,39fce0ba869f6873a802efc741b49c5e6b4331ffe023bc15bf44bc4d82e300f5,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/#service_toc_08,26245de606e0ee419cddaa87912c814147dbd655a46adbb0e7a4b1e2d06c2c9f,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/#service_toc_09,bf237a46b0e4c1400f08096001ae47ab8104dd096c1c67efcdde28d032ee6f41,Japan,ja,
fullpokko.com,https://fullpokko.com/sitepolicy/#Privacy_policy,2e9e99daf27e4d6024c45f22d78375dd394ffbf43cd10d6968af9856a4933eaa,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/assessment/,881adc65a78ec1b70047b245cb17e4b7ee213a6fa3dd04a109533b1f8d7a6117,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/#service_toc_07,5247fbd1a0fa629fcbe444e2e0857364a3a059440738b4f24782069aa12d8638,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/contact/biz/,096f0a3bf758fe501116094515d9c3d614db6f39f8e9c91b2461c43ab3fb565b,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/#service_toc_04,7ede7db07e63aa003e6e3dae1709fe5ac2dd7f37468e1f31b87c6b31d5a2a712,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/assessment/sp-app/,d474e58945b93f100567d50110c51a5a8a31213935e125994cf0dc66fcab94bc,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/assessment/cloud/,0a8a2e2c7fdcda0859f745c3ffe1ef19628d3c40a4ad9bed9c5cb3db2612c634,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/consult/csirt/,e1653776d624d9be717aa3143a06356dc69ff768ae7c9f1eedb64632a9c20974,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/assessment/redteam/,b3b9109be7ed6c9133c21dfc9fab403e77044bf8696cc2d3e5073081a21287c8,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/ierae-academy/,9cf2c5817455e66b18aca40624b27020bdc98b57f08b842b181bf34bf43f173a,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/assessment/nft-block-chain/,17ab8238cc041dc5112054b30e2788f4b7ef053745bf6dca77a0c6b3bafa727f,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/incident/,4cdaa7b17b345e15f6d401e52dfa4b958c1e1a1169251b9cab9790959584f129,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/consult/developer/,dcbcc62610a711319774187a1e74d4dec48784b45e83fd158956e5cd3600497d,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/consult/,8f05d713ba9583bceec2508826da3f30c1e11abfacd7874923edd16eeb52c732,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/guideline/,ce9614a2aba11ba2400e9d2a73c7f71e6b36c93a1014d75feefe355065f866fa,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/assessment/iot/,b258c0b81685abd51c42e97563b97937dc42494ee43fee9de8a05c9925da9238,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/assessment/game-cheat/,f4d25dc526c14c6e297c71fb0a0ce2ce4155a0125d1d933d92f6cf561a25666e,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/assessment/ai-security-for-gpt/,014ba69a5128ec1a6b4259587978af7dfdfe7ead6ba17cf587297478b3e06b18,Japan,ja,
product.gmo-cybersecurity.com,https://product.gmo-cybersecurity.com/net-de-shindan/lp_enterprise/,1b29d36a570626931c1b6b49570e0b81c9712a957fe06274594b74012dbcfa11,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/ierae-academy/oscp/,7a199a164b8b03d1b32a2b8f2c6478846e8194984de3cb565578fdb17042b5cb,Japan,ja,
www.kobe-np.co.jp,https://www.kobe-np.co.jp/corporate/help/sitepolicy/movie.shtml,e0864c2151387047e68b197920692a2fee16e7d9d18a7eabccf0677988ca9aaa,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/assessment/desktop-app/,cf0cb94d0587c649326800dad1c4ce493e4d1082ef3512d7a369018985975ecb,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/guideline/medical-system/,173682acfb0dcad89b837ad6c9e88a3ed81ed340a1b194a77eabbee1f8b6b56d,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/assessment/pentest/,81209dbe9f3a1d4dd05293dea1b303308b7f6e34faff69bf1e783693e5cc12bf,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/incident/forensics/,f63c6a9397329676e56d3bfdba13e39d2d99f7d134877574350b6eabe748643a,Japan,ja,
targma.jp,https://targma.jp/mypage/?action=register#privacy_detail,14079315620804d8d989dbca06a645490c348a8db6fb3434af84364690e9bdaf,Japan,ja,
www.targma.jp,http://www.targma.jp/privacy/,de67367e2c61f4ce00eee06254a310d09dd152b76ccbe3b4eff56426c81a3883,Japan,,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/ierae-academy/ir/,764e9cc35e3611bed439312fa639e59db84248f2dd2461fea70edb57212dc302,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/soc/,02d7cebf132e4148cc8067fdabfda1e509f71172a48e6547f93a9fe1567c888c,Japan,ja,
www.kobe-np.co.jp,https://www.kobe-np.co.jp/corporate/help/sitepolicy/copyright.shtml,57813643b47542f3dd6788aa2544b042142b08c81a006d1935769e7290332e3e,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/orca-security,ef4431856ab96a2b0a2c006dc89b7db64166474d62360f96549ce097fd386df2,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/development/,7e9a1f92886649db7bb7a0c9284f490a22ae59a0e1f518d9185eff17683abb00,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/development/app/,4cceca966bc3685649d061c3392ec881f19baab46d9fd9afda2fb1d5a2e9294b,Japan,ja,
kobe-np.co.jp,https://kobe-np.co.jp/corporate/help/sitepolicy/kiyaku.shtml,f1adbb74449580c2c191dc6d3f43399a23cd57cd0f53708ffcedadb6743c847e,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/seminar/,1a5730fbf602979803a582322fd54bbbfaf4ccc093fd261bd5f5015090b7a96b,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/contact/service-doc/,9b0e6f5996d530d96547cb31e255eb4c34f6438b58e07f93b1169b98e3f314df,Japan,ja,
kobe-np.co.jp,https://kobe-np.co.jp/corporate/help/sitepolicy/privacy.shtml,bfb243795798eaf630a4c4efa78c504a5e80d071a2d1d03c5b5798b0be20db27,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/service/#top,bdb1cb98cc9991c0d4724a0d4e552f9b147467437d7f1a84b6990bc03ff0e445,Japan,ja,
kobe-np.co.jp,https://kobe-np.co.jp/corporate/help/sitepolicy/copyright.shtml,0a08c204e5c153903c97ffb18a89d8d4678eda3f901eff5ff1f63a6fe6e0844f,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/partner/,acdfca14ce563fd1055f528a51b7a6c03536f2ea2c3e67b7cbe95316e9319fcc,Japan,ja,
kobe-np.co.jp,https://kobe-np.co.jp/corporate/help/sitepolicy/low.shtml,7e14378bdeee190d841aa8cb548d60b0b640cb03011be48124c66fb814b7025b,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_category/cloud/,5f06082a306bd1a4ad47877ef12d1d905b90c74b1bc650725734db763d1eb2a8,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_category/penetration-test/,cbd44379fc59f2f120d4084db413d9a01dbe67d6ec2d4c5d55995310206f6317,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_category/web-application/,97c3871a8653093acf77df89d9e7bdd7338d778a7b0fe27b5f462897d9719227,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_category/redteam/,aaac4a8064f21bc1e258be4999ca2dc20491efb063a796a4379281206570b2f3,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_category/ierae-academy/,b2b67f6825d374acfee82d661518c46686f3d37387898e0f84847c739e1c4f51,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_category/nft/,e85c6e04e238ebc5cddfb1ed50ea3105ba2c5063b4eb7f24e3481796eebde2eb,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_category/ai/,757c0193357196b83cde9435371f983cdb83e33566960014109a5dca4329bfd5,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_category/%e3%82%a2%e3%83%97%e3%83%aa%e3%82%b1%e3%83%bc%e3%82%b7%e3%83%a7%e3%83%b3%e9%96%8b%e7%99%ba/,df48cc402ea81de8fc89f8d5f7b46df36766c39c86e3d87f16fe3922d4646454,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_category/csirt/,8a7f988bda025ce2fdf7f1e9c76fd2b504fad4d34211e01b4afa378bf9d3172b,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_category/smart-phone-app/,5d00d36a8634775372f791d0449116a4fdc553fa5889d64fc5ebe0531f05cfa1,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/#top,c0c6044cc16450652e738e081c5c59375d15d71ac0df56be701e6974b4eff257,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_category/cloud/firebase/,85fe8e137585909941df128473c7a4ed55680a4b782c23c18e737175f279de6c,Japan,ja,
cocacola.co.jp,https://cocacola.co.jp/jp/ja/legal/cookie-policy,b2ba455d4ce1b2c3db1ab2d9ad7467878086358f17f6e7261bdd051df528d098,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/yokohama-bank/,35b0f5edba4d022f8df7d4b8b54ad681b325d24dd7e6870b5d09d1627b992570,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_industry/consulting/,0577e21e6b12490fbd2fe7c53a43499739d180d30db71a5c6a5cb2087542f6a7,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_industry/information/,f9033069a327519cc216f70e10e980c9dd6e1564e5d8ae63bdc8d4d7c08eb688,Japan,ja,
cocacola.co.jp,https://cocacola.co.jp/jp/ja/legal/site-policy,5d050cd45634a679b9c1fce04654229f5cf1022d890dfd0054977f236d0a8675,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/gmo-research/,b1c86ed377eb0f74d82c184d9a8d70bd7adefd05d6e7404dddaa7a3d8bc5191b,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/yoriso/,b7eedb5f6fc5df8edde8ae4a385cb2183953d1453babeeac4fb9392bc7066d82,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_industry/ceremonies/,f1eaf31d7acb70584e89ae8bd99b16d16021f4a9fda7474b85f9361f757c6270,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_category/consulting/,f7dff628547a6b3d7a9e958cbd2b4b3658cb8cd1ff61189cc9175b2b14be5fd2,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_industry/healthcare/,6da866952bb070789a7b3c578733c2762b4194ac6153ce93af7b7965732dc218,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/cve/cve-2024-36082/,e5595b4656c0e63296268bee6a85c207071521f968006ceea9be459c5be41b6e,Japan,ja,
product.gmo-cybersecurity.com,https://product.gmo-cybersecurity.com/net-de-shindan/lp_enterprise/?popup=nds_240612_1,c40112dc2c6840ec2db21bc0ac785667c3ca0b4a439ac062b03e32a2b9b213ee,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/michibiku/,7b10499e6963ee0499d946114ef9e5f53f6befd50a969653a8067ffb6b790303,Japan,ja,
cocacola.co.jp,https://cocacola.co.jp/jp/ja/legal/privacy-policy,67d108700a6d2178f95787072a0f2d6c1f5f8ff90e7d1ab4f0cd11c2aa339052,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/case_industry/education/,a087f52b14c68c206d71b4fc24fd0e3f252e36c3dd9b012fe67ddef43b8184e9,Japan,ja,
gmo-cybersecurity.com,https://gmo-cybersecurity.com/case/itoki/,9a4abce19675385664bcff7a9fa8d9f3237e57cd76b005f7dc5d3db8e68b1961,Japan,ja,
