domain,privacy_link,hash,init_language,valid_language,text_content,rank,policy_downloaded
kobe-np.co.jp,https://kobe-np.co.jp/corporate/help/sitepolicy/privacy.shtml,bfb243795798eaf630a4c4efa78c504a5e80d071a2d1d03c5b5798b0be20db27,Japan,ja,,,TRUE
kobe-np.co.jp,https://kobe-np.co.jp/corporate/help/sitepolicy/copyright.shtml,0a08c204e5c153903c97ffb18a89d8d4678eda3f901eff5ff1f63a6fe6e0844f,Japan,ja,,,TRUE
kobe-np.co.jp,https://kobe-np.co.jp/corporate/help/sitepolicy/low.shtml,7e14378bdeee190d841aa8cb548d60b0b640cb03011be48124c66fb814b7025b,Japan,ja,,,TRUE
sanrio.co.jp,https://sanrio.co.jp/legal_notices/,7ae1133eb992f6d9fa141bfb58b48198b795e47c94cc6ff22f5a749ccf37df8f,Japan,ja,,,TRUE
sanrio.co.jp,https://sanrio.co.jp/socialmedia_policy/,f5bcedda5eb0538e0b71388be732125477905b1d77c82c589683729307432e77,Japan,ja,,,TRUE
sanrio.co.jp,https://sanrio.co.jp/privacy_policy/,e657fd4778ea6b8e617c88dfe970d3c8de117f16fd6450496d529557e0e39ebe,Japan,ja,,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/info/privacy-policy-agreement/,62e4a3165dad5414a7219418a43eb5b6bc0d694fdb34c4f97aa60a4c0a7f9b1c,Japan,ja,,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/info/privacy-policy/,b3ea9b85ecd40aa88a4e0e8b62ec36b265ae9243a5912fd5d72950cc0fdbbd66,Japan,ja,,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/cookie-policy/,61eb8622f86d76a5d80ccd242f8026708b56c28710e0d6bff34f065d69230896,Japan,ja,,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/info/security-policy/,9f57f06c92575abd045d1976972e9cc944fc92aff150ba7e91fcb58a46bda607,Japan,ja,,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/info/legal/,f4d818d345b1f94c79016c3a4d78f936830660de47ebb20e722e09c950c12e1b,Japan,ja,,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security/20240618_01,8e023b50aaab1d5b3a845ba161ecca7c726b6169c35e4394a061abc1a1967644,Japan,ja,,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security/20240520_01,7d4fc6c22f2b297954a1442f569ee099d4f993e2c3049d311528ed580cfaf26b,Japan,ja,,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security/20240617_01,52ae403cde6a64f12d7d50132b6c6202da910d8685a5650c3f386936a560e073,Japan,ja,,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security/20240528_01,b882681cd18a28b2e17819541716ab415a93b947f169f47c4d0d9fc74fde2a5f,Japan,ja,,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security-service/,8adfc1986433e31c09b6a51b8e1fb7a5629bdf735f7ea8427a2e7b4e978686cc,Japan,ja,,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security/20240516_01,d6e31ae5b6e9950adc078fee13f5540ed0f93329e441435822e26d4e35d13e84,Japan,ja,,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/info/customer-support-policy/,3b5ab9b912d2aa9556bf4b9bf70cf47fbacc5337f239988cdd864d0fca38fc26,Japan,ja,,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/privacy.html,249e098355a36ed7aedd45aecc345dd018dbf9dc2cf9db84e307a7f8263a9966,Japan,ja,,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/legal.html,9e9f41e371e4ae7fc5d80fd490af1c0f2f029c16f19b5267d1b1bd6d4bd91b35,Japan,ja,,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/info/privacy-policy-agreement/,8ee152b337494612d5f3a83e2c5b129e2dd2706727421f6ebd33fd1e59793cc8,Japan,ja,,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/info/privacy-policy/,c04d916ec6b015d8c90e76c8d064540a0e2b6d132027c0afda9b2deb76fe87a6,Japan,ja,,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/info/legal/,fd66aa38a02b43f9e02917a8ada1f6e2ee1a8da66dc939a3077a0b3ec800fc7e,Japan,ja,,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/info/security-policy/,389b13669b08945ebd9bc77e323434be8758c2608afbff518b33bb731d9feec6,Japan,ja,,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/customer-support/security-service/,fdb94ae571e2beba6c5a9f99a6bb4b33e41db1bdfe19b81c517ea498a3f9afd7,Japan,ja,,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/customer-support/security/20240617_01,874596ce61ba92eb477831c0700b93d722a83ef7741165d4b3e1094126098c3f,Japan,ja,,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/customer-support/security/,91a6028b5954840bcd5f70e466823c4df68098ecaaf548097421950b25dcd312,Japan,ja,,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/customer-support/security/20240516_01,0beb260f4ff2735046b79927ca632955229c779b56d68b6dff2304bc23820e42,Japan,ja,,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/customer-support/security/20240520_01,c4cbb2cfcef9ca8e5d02b01ea44e4a62bb8ebd32b1e85efc881449a39249f130,Japan,ja,,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/customer-support/security/20240528_01,a9a12bd993fb65a187e6fd3eb5640a35e9f820a316dcf2ebfb2e22a9a6f3c96a,Japan,ja,,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/customer-support/security/20240618_01,c2db1ac15d24ef76459bfa898bd1de018417eb0cb1ee41e85a569ba118e8134e,Japan,ja,,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/cookie-policy/,0804e1bec2f446044d7abcf046b2905fe2e16bfa5aa70bbfa72ce88875d9dd67,Japan,ja,,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/info/customer-support-policy/,8e9ae4ef1337fea96807fe03eb851613db945f679797511f98d05d7593076141,Japan,ja,,,TRUE
undernavi.com,https://undernavi.com/privacy.php,6cf79e5f099091fddcd1c82abba2cbf00f82d0cf05b7d66f3fc10dab9de8d161,Japan,ja,,,TRUE
ricoh.jp,https://ricoh.jp/solutions/security/,63bd6075bf0f4baf7e182d1632215ee19253d4f388d922c7b49cc57c9c3e1792,Japan,ja,,,TRUE
ricoh.jp,https://ricoh.jp/privacy/,6b60d1ca46185003ae673744a6e6285feef4716e222ee80d386a68ff59a18bc6,Japan,ja,,,TRUE
policies.cainz.com,https://policies.cainz.com/privacy/index.html,2d2835a27a7f672da38438d93d642251ec7fc9e874cddf8c7431bacd3b419e2f,Japan,ja,,,TRUE
policies.cainz.com,https://policies.cainz.com/privacy/,b5aa6ba2457ebca1e770b1ecd8b33c717022d5282538fc4cfd904eaeed14899b,Japan,ja,,,TRUE
www.cainz.com,https://www.cainz.com/shoppingguide/legal.html,655a17086e230dfc7bcadbafc07c75e9efe60e26c763c67a169fe0182d71015f,Japan,ja,,,TRUE
gov-online.go.jp,https://gov-online.go.jp/safety_security/emergency/,51838bfd54db2d8e8a69a0e4fc8edd2c34e9e5c44d305d527f574f43b6cfbc49,Japan,ja,,,TRUE
gov-online.go.jp,https://gov-online.go.jp/safety_security/traffic_safety/,855d4a20269380ba417869b41ec73d7fba33ec72500d2377e86e6f82c35cc886,Japan,ja,,,TRUE
gov-online.go.jp,https://gov-online.go.jp/safety_security/crime_prevention/,0afe3f6626effc2c08e471d387c9e183c6f6776c0be3d85a398c49a24df36a2a,Japan,ja,,,TRUE
gov-online.go.jp,https://gov-online.go.jp/safety_security/,31bfbfbc7df4e9d5479961338c5062f76e93d98d1cdaa4d22030a4e866f0c9b2,Japan,ja,,,TRUE
gov-online.go.jp,https://gov-online.go.jp/safety_security/benefits_subsidies_safety/,34e864f9718a3f61686859a54be62d27fc7c56a5dc2a1d8cc638db5ea989b128,Japan,ja,,,TRUE
gov-online.go.jp,https://gov-online.go.jp/safety_security/weather_leisure/,a0fe5cb01e5a06447a56540f0439e513829259af7ee248a031cefa893d325013,Japan,ja,,,TRUE
gov-online.go.jp,https://gov-online.go.jp/safety_security/safety_others/,7833a7a240c3e06cfd0ddee054fa00a7ffc3459e48cff562eff853a2c3b5a0da,Japan,ja,,,TRUE
gov-online.go.jp,https://gov-online.go.jp/safety_security/accidents_product_accidents/,523bc32ddd0c1469a5dc6d1583db451257fff18dc765935a2af4b4506a3657d6,Japan,ja,,,TRUE
gov-online.go.jp,https://gov-online.go.jp/it_digital/cyber_security/,a70cde064944eaaa2cbf08227bdc942fa9b438083bbba6eadead82787cf4911f,Japan,ja,,,TRUE
gov-online.go.jp,https://gov-online.go.jp/sns_policy/instagram/,748bb32c7be079265c05b50da5cb9205b6e656d8a4013a7c02e351fee22ae5a4,Japan,ja,,,TRUE
gov-online.go.jp,https://gov-online.go.jp/sns_policy/youtube/,c75c3fd33b2f017a726acb823051949310a1dc0bee7b3548cf0cfad23674f3a9,Japan,ja,,,TRUE
gov-online.go.jp,https://gov-online.go.jp/sns_policy/facebook/,e6a4cdf9d683c4a71502622f22b621ffffcdbfee5061977b721a59e1bc2490d4,Japan,ja,,,TRUE
gov-online.go.jp,https://gov-online.go.jp/sns_policy/x/,d0e827b04008d29820ae731a37cd6f07668e4ddc7c4869e7ca82dcd6bfd4ce3b,Japan,ja,,,TRUE
gov-online.go.jp,https://gov-online.go.jp/form/privacy/,2036295eecc4b9d4c5f9e5531b99f5d1f9c5e3a6ae6810f15cc572aa1412d9b0,Japan,ja,,,TRUE
sportsbull.jp,https://sportsbull.jp/about/privacy/,3da9a169a8d9fc51df0c51ddebb5d5d5cd119e78004ac997ed6270af15328a55,Japan,ja,,,TRUE
lipscosme.com,https://lipscosme.com/policy,16e6cd2d90eb1773bce295bd3013ef1398806d3e5a8f1e5df6afd84daed8f04e,Japan,ja,,,TRUE
lipscosme.com,https://lipscosme.com/privacy_policy,7ee7dbeed9b1e825fd61f54d71d3e39bb1e0128cf5b7d830a9bc6db18f9895da,Japan,ja,,,TRUE
lipscosme.com,https://lipscosme.com/cookie_policy,d688be89b0e58e23ed62857dd7f407a9e218b2921b01dc50a70c969a72960e94,Japan,ja,,,TRUE
www.bandai.co.jp,https://www.bandai.co.jp/site/s_policy/,dfc65b4321c7bbb18c0735af279b1bdf11487fbfd421e59482f7e23b5b3c144b,Japan,ja,,,TRUE
www.bandai.co.jp,https://www.bandai.co.jp/site/privacy/,2cedb69341709d2ef235dde9926b61e6498bc9fb6f60f82c6636c38c85aef903,Japan,ja,,,TRUE
www.bandai.co.jp,https://www.bandai.co.jp/company/legal/,4fd5489697c9f420ad3a734f0af3607092e9eb224232e23b14fd617fa70b5c4c,Japan,ja,,,TRUE
prometric-jp.com,https://prometric-jp.com/privacy/,7fc30dceb958f1fd0b30674fa4faac545f7e89ecf08f74cf34382fe46ef225d2,Japan,ja,,,TRUE
prometric-jp.com,https://prometric-jp.com/privacy_policy/,45287932dee4cb351efc93bb0b3821ccf545b2f5ef7477f7a2f1512322e381cf,Japan,ja,,,TRUE
www.prometric-jp.com,https://www.prometric-jp.com/privacy_policy/,c5110576ce68883e6d0aefb77de8e63c1bd41a37acdec6efb6783a2ce99b08f7,Japan,ja,,,TRUE
www.prometric-jp.com,https://www.prometric-jp.com/privacy/,99f7e2ca9c3404c58ff49d43625e0e8976c7954f1fea80539cc6b38f29974a57,Japan,ja,,,TRUE
gesoten.com,https://gesoten.com/privacy,c0623b8046f549589f78c5ac4fa7a91e1b41a7455d86a635c3d8fef4932ca58b,Japan,ja,,,TRUE
photozou.jp,https://photozou.jp/basic/privacy_policy,aec220cbecffa314bc74a66094b917b44d06d21bc22d78ff94ba14b04b5eaa12,Japan,ja,,,TRUE
takaratomy.co.jp,https://takaratomy.co.jp/sitepolicy/,63cbdfc82e986f50eeec8974542bb3f24a7a4d73c78f034d2ff608ba419ef28e,Japan,ja,,,TRUE
takaratomy.co.jp,https://takaratomy.co.jp/socialpolicy/,cdb0d28e2c0b29fcb4e4bc98ef00e71187dee8519404b57560ea6f86633c0454,Japan,ja,,,TRUE
takaratomy.co.jp,https://takaratomy.co.jp/privacypolicy/,863d5ff4976448274a6ed857122fd8211163bbddd12718445810d55f4c650978,Japan,en,,,TRUE
marrish.com,https://marrish.com/auth/privacypolicy,f2b62211795ebd831fea9d64973e634eea0458307f5fc7de39732387970176bb,Japan,ja,,,TRUE
marrish.com,https://marrish.com/auth/userpolicy,38c34642f89aca172edc676b595be6552fb4f005002b191d4c4682f36d0af103,Japan,ja,,,TRUE
cybozu.co.jp,https://cybozu.co.jp/company/security-policy/,ff66e31c5bbc160aacdb25176ab7fd6d1c6c4902f3deed5416fe5ffffe2a7f94,Japan,ja,,,TRUE
cybozu.co.jp,https://cybozu.co.jp/privacy/,14dff769d2c3a6ae143a3accdd6683efdb6a84527740ae5e88b8bff8a818af06,Japan,ja,,,TRUE
zaq.ne.jp,https://zaq.ne.jp/legal.php,26024c57bba32bef3afc601197abc721497a07c3120f88f1db028a820b6b8635,Japan,ja,,,TRUE
zaq.ne.jp,https://zaq.ne.jp/personal/useagreement.html,9da19b54457b33e04a30da38140b31fd5d886519a045d3cf333c7ad20f8617a6,Japan,ja,,,TRUE
johnnys-shop.jp,https://johnnys-shop.jp/s/j/page/privacy_policy?ima=1132,5a891a34ad71d513720e80f812b08a72a9c5f1f4b5b213b1f7d8d04b6f896f75,Japan,ja,,,TRUE
bluesphere.jp,https://bluesphere.jp/privacy.html,42e77fd285726209a90b3276aa1f820ae4ebef86901c08f54026353ebec7a1f1,Japan,ja,,,TRUE
bluesphere.jp,https://bluesphere.jp/privacy.html#wrap,76e92de802e6560a24cee592e09abbe0299ccf97c6cb1068ad5b11f45e6389d6,Japan,ja,,,TRUE
www.webike.net,https://www.webike.net/i/c/privacy_polcy.jsp,eff49af88c22fac81c4042e3968918c171f04f9ed9a640e38f9e948d99b3def4,Japan,ja,,,TRUE
gigafile.nu,https://gigafile.nu/privacy.php,fad27066f58dd29b4277dc5168c9a5a57eaaa4cde0d60c596f2f61e81a9d84fb,Japan,ja,,,TRUE
timescar.jp,https://timescar.jp/site-policy.html,04601950000f2ada3dbbe0af22b09f48ab3f1bff4d2ebdf4dfb40d4936bb7069,Japan,ja,,,TRUE
biz.reserva.be,https://biz.reserva.be/privacy/,31aa76f329159b1a65bc004c1d23f1bf8a32ab2f8a6d2e9cd370962d40830450,Japan,ja,,,TRUE
biz.reserva.be,https://biz.reserva.be/security/,f46935941952f92b318e8f259566df59d8983887c37bcc086c20c5d1af977e56,Japan,ja,,,TRUE
digital.reserva.be,https://digital.reserva.be/function-introduction-security-measures/,915f7b2eea7da0da407b3a9d0e5fd5aef0cb32fc0a372cc2830ab2d8dceb7825,Japan,ja,,,TRUE
lp.reserva.be,https://lp.reserva.be/function/#cat__security-setting,4d9dd156d9d1abdbb62ba0f7a0befc9067c9f13218cad9bdb58b537b18deefdb,Japan,ja,,,TRUE
mieru-ca.com,https://mieru-ca.com/privacy-policy.html,f3a07d076f629baa09269a03668232ca4b7825a0797ec9aa5c1be368bd35b5c8,Japan,ja,,,TRUE
mieru-ca.com,https://mieru-ca.com/heatmap/privacy-policy/,3c902b48280b79d022a072c0b3bda7f6824d40a76f8c47222eba25b8d4453ede,Japan,ja,,,TRUE
digital.go.jp,https://digital.go.jp/site-policy,a8c02995fae03654720e28e16b21bd3ca3e121cc5d8b38c986aab6a21630b597,Japan,ja,,,TRUE
digital.go.jp,https://digital.go.jp/policies/priority-policy-program,5f84dd99bdf909edc24c92ad9cd658b1f800ec264a934e5e0b5bf3f300b2eb0b,Japan,ja,,,TRUE
digital.go.jp,https://digital.go.jp/social-media-policy,bde23aaafb230e282e25c7842cc8e48f23edc2062d610ae303100d81580b8958,Japan,ja,,,TRUE
digital.go.jp,https://digital.go.jp/privacy-policy,efb8efd310b46eb261647dcf576084c89a8d49d2fac466dd18e2c695878c25aa,Japan,ja,,,TRUE
lancers.jp,https://lancers.jp/profile/search/system/security,26db84bb0712aa7be55f646d2c0f940a80575855aab663e0c7138764c68d8960,Japan,ja,,,TRUE
lancers.jp,https://lancers.jp/menu/browse/programming_tech/cybersecurity_data_protection,fbb8f466ce48a95cc96f0e93fe498c6e8085d544ca1c6d1528e8b7d553ee2e41,Japan,ja,,,TRUE
hankyu.co.jp,https://hankyu.co.jp/sitepolicy/index.html,94016bf7f58fa14b2de709a959db6d29b8fed3e053e6f7a75b04704df7086ebe,Japan,ja,,,TRUE
hankyu.co.jp,https://hankyu.co.jp/company/privacy.html,48010570b2887865d02a8221a166dde2d2d793c8c985fa31e8cc44a99eded844,Japan,ja,,,TRUE
www.sakura.ad.jp,https://www.sakura.ad.jp/corporate/ir/policy,e8f3b206d42ac4c7b345f16248a250320980886f0719fbfe1e59acd6c9f9e0b5,Japan,ja,,,TRUE
www.sakura.ad.jp,https://www.sakura.ad.jp/corporate/privacy,9908f44b710a0ceaaf3437c99bf666d4c554e4a9cb07606e4b40cccae1b25f32,Japan,ja,,,TRUE
www.sakura.ad.jp,https://www.sakura.ad.jp/corporate/agreement,725d7ccb7e1068601c1ad6dc28b8b525499c75340c65cf0b4b40840809dd8b87,Japan,ja,,,TRUE
www.sakura.ad.jp,https://www.sakura.ad.jp/corporate/security,1b3858acef687970e850df1b312350e50c5731da949b186bdcf57b61d4a849fe,Japan,ja,,,TRUE
www.sakura.ad.jp,https://www.sakura.ad.jp/agreement/,d073611e51699d10f7b7160c0176d0c1b5dbbef01a03ddd50cbae77c8c7b9d94,Japan,ja,,,TRUE
www.sakura.ad.jp,https://www.sakura.ad.jp/info_security/,4ac0f5f31b945cd74b7d7be5424d147b6a59650f2ddbcc067f1bfbf0d0b9ee13,Japan,ja,,,TRUE
www.sakura.ad.jp,https://www.sakura.ad.jp/privacy/iso27001.html,b40d94f42365f86ff8be9b3f869abab3e3de9c08c2eba65744783a9625f11e82,Japan,ja,,,TRUE
www.sakura.ad.jp,https://www.sakura.ad.jp/privacy/,5af66c79d06efe4686ef9674b83f23e4093c40d8ebc3e1077d7bc0336af065cd,Japan,ja,,,TRUE
ryuryumall.jp,https://ryuryumall.jp/static/user_policy/,d36068d0f7ea35ded727096563113569230b2177453f56b63a57a9ed94ad7147,Japan,ja,,,TRUE
ryuryumall.jp,https://ryuryumall.jp/static/user_policy_social/,005aaceb92cd1bc91b1492130a1aa776e144a3d9718f8880260a10666cc711c2,Japan,ja,,,TRUE
blend.school,https://blend.school/privacy,39cf64a4cf648a0d9d4ae205f52181b6d41ae29269e0a153c402c8b300a0194d,Japan,ja,,,TRUE
blend.school,https://blend.school/privacy#page,985fe18b891e2b479e272b96c276dc69ab1fae82b41901902bb21c3868725063,Japan,ja,,,TRUE
www.bizreach.jp,https://www.bizreach.jp/pages/service/privacypolicy/,9154c14debee930dbe10bf76c9c8e17b7652f11e1755b6ac70fe0c1b01172f2f,Japan,ja,,,TRUE
www.bizreach.jp,https://www.bizreach.jp/static/help/privacypolicy/,8e9984b6e5da21c0f6801d1ee659bd378a8710bad7d0e79e1f721b0c9d45a496,Japan,ja,,,TRUE
bizreach.jp,https://bizreach.jp/popup/privacypolicy/#treat,73e78e85c1eda499c697262a6055798a20aa656164770dbd625bcda43eb2dafb,Japan,ja,,,TRUE
bizreach.jp,https://bizreach.jp/static/help/privacypolicy/,179c99a8d1102197437d5766ffd26acae311ff27f78fca46723717a983707f2b,Japan,ja,,,TRUE
bizreach.jp,https://bizreach.jp/pages/service/privacypolicy/,c0e421cf63b687211a57ff05bff21a819a16d36a060771247dbaedf2dde33ed6,Japan,ja,,,TRUE
vps.xserver.ne.jp,https://vps.xserver.ne.jp/privacy.php,96c740d629f68499a1bc53e1a714efcb49d4d8159a088ea474311af67e2b8fda,Japan,ja,,,TRUE
drive.xserver.ne.jp,https://drive.xserver.ne.jp/privacy.php,9960056854edfce727ecb0365335e00b92cd53d71374c4d46d4f25f782f99408,Japan,ja,,,TRUE
drive.xserver.ne.jp,https://drive.xserver.ne.jp/sitepolicy.php,f33864ebc3b5068a3749e18ebd6a1682e6be30536b84af8cbc66c7c00c1aeacb,Japan,ja,,,TRUE
www.xserver.ne.jp,https://www.xserver.ne.jp/privacy.php,7ba4dc66a029f3585803decee79fbb3bda1ba37c4c9160dee8df52a85106bb74,Japan,ja,,,TRUE
www.xserver.ne.jp,https://www.xserver.ne.jp/sitepolicy.php,450f8f885182574de8152ea0f8166b3e377f351614965a03fee0f5e89726bc17,Japan,ja,,,TRUE
business.xserver.ne.jp,https://business.xserver.ne.jp/service/detail_security_scan.php,a7f811b592bbb40e254fac3ef8f0bec90541f54afce2a1b72910cf9b81812f5f,Japan,ja,,,TRUE
business.xserver.ne.jp,https://business.xserver.ne.jp/privacy.php,1a25c5abaf689d5be7d6fac97e149c7e68ce50b43652381c3ff505b41736ca8f,Japan,ja,,,TRUE
business.xserver.ne.jp,https://business.xserver.ne.jp/sitepolicy.php,caa6bb64624af9efb489ad3a3475a5450a1a4c70f579b9d50a05667bda106872,Japan,ja,,,TRUE
hitosara.com,https://hitosara.com/info/privacy.html,a3d1e0a5f5690026826828b04a6c42047afb74bc0c846be4b29430868ecec74c,Japan,ja,,,TRUE
www.1101.com,https://www.1101.com/policy/security.html,9749bbf4f57b355f69c790ead30b971602d61dc7b403263318d2b2b1d02485ec,Japan,ja,,,TRUE
teller.jp,https://teller.jp/privacy,c25ce392b6ab403279d87eaa1dcb0720ec8ec34161437919a765158baca0f0a9,Japan,ja,,,TRUE
teller.jp,https://teller.jp/legal_request,76f20c09a75f574cfc96f51a134658c6b7e64957f920c19cfbeb824ab7ae1174,Japan,ja,,,TRUE
teller.jp,https://teller.jp/legal_information,f8b45b00b2437931453cbbae2c94bb20cb267336746035d301b4d8814151cb86,Japan,ja,,,TRUE
eureka.tokyo,https://eureka.tokyo/policy,b33e0967f0fa34a85ae53d57aff74de1dd25449083ee03c3fa1b3f0682503077,Japan,ja,,,TRUE
esse-online.jp,https://esse-online.jp/list/info/cookie_policy?cx_clicks_korekara_footer=cookie_policy,3ac781f6acecd01facea61c51fd82258f943358ffbefe7e4fe69c94a6f52db74,Japan,ja,,,TRUE
esse-online.jp,https://esse-online.jp/list/info/cookie_policy?cx_clicks_footer=cookie_policy,c0a33bdfe24c4ddba92a35bdad9d6d5877bd5206048da4d9a7df2bd050e48c50,Japan,ja,,,TRUE
juicer.cc,https://juicer.cc/privacy/en/,6952418a395d4d97e2c6642b7c5d45dfbaa2f3dc71144c0f32fa6816dd4bd8af,Japan,en,,,TRUE
juicer.cc,https://juicer.cc/privacy/,5147ff59c8d474c757a3f4d4741b3a4db12d3afe514e5d30dc5212979e6cdf86,Japan,ja,,,TRUE
healmate.jp,https://healmate.jp/privacy,47e7715f4b99f9466cdb45601b833a9ddd05dc290bfa48c28f15a1ae3048731f,Japan,ja,,,TRUE
kanaloco.jp,https://kanaloco.jp/company/info/policy.html,d2569dc993b99daa0eaaa8131fe447792554eae65df9de92e8f9b577f2f75f2d,Japan,ja,,,TRUE
kanaloco.jp,https://kanaloco.jp/company/outline/privacy.html,cda5cd6c7f50b68179b3b77ae8d94d0e1ce887ba7911d34c07a8c9ea9920cf0c,Japan,ja,,,TRUE
mjs.co.jp,https://mjs.co.jp/ir/policy/disclosure/,c2498cca8f01290d95c11338046d77831355de55e4ea68ef881e9eb20b5765ef,Japan,ja,,,TRUE
mjs.co.jp,https://mjs.co.jp/ir/policy/governance/,0fcbf09ae63c35bf60fafaddc37e92fa195974d2a55aa72683646cb285b49d16,Japan,ja,,,TRUE
mjs.co.jp,https://mjs.co.jp/ir/policy/,6b3b21e43dd4c1589bfa2126fd919b97f5e1cd5476f13ee4b0e1e55846ce5487,Japan,ja,,,TRUE
mjs.co.jp,https://mjs.co.jp/outline/multi-stakeholder_policy/,0257ef6fee86e6bda85846c82970ff4bc290fe70980805fc8c6144650ff13a3f,Japan,ja,,,TRUE
mjs.co.jp,https://mjs.co.jp/ir/policy/strategy/,3f188e47679bdbb17990bf5bb7e85311a9874f379a5fc42df9d1445d5399ed5f,Japan,ja,,,TRUE
mjs.co.jp,https://mjs.co.jp/securitypolicy/,e33129525ce3e2fca397ec3dc10347aaf882e69b14f509a1d407e6c21a4351e0,Japan,ja,,,TRUE
automaton-media.com,https://automaton-media.com/privacy-policy/,3a19fa41c86de45146c5b449a83eae2c96af4952e2a75f4b641201cc8d66ae59,Japan,ja,,,TRUE
www.av01.tv,https://www.av01.tv/static/privacy,1918b09141bee956fe87a9429272f13eeae81f03443a2b00a5127b306c5b4e57,Japan,en,,,TRUE
www.av01.tv,https://www.av01.tv/en/static/privacy,9d022523e0a39539e62311f9d102eeb4f12cc726c6f9162676c9a16398b396d6,Japan,en,,,TRUE
www.av01.tv,https://www.av01.tv/tw/static/privacy,06072c369434ccb478891bd680284d804e8c1c147dd927c988b9fc6946716fec,Japan,en,,,TRUE
av01.tv,https://av01.tv/static/privacy,6cd314f4c2aea79a2401708fdb6bce35ab08ac9a882843ac65c9578ae1298b41,Japan,en,,,TRUE
www.atpress.ne.jp,https://www.atpress.ne.jp/privacy/,4276a5c42e8f90427080b43a199be4808c2f18ad80af9bb8f98d9fc2e455173a,Japan,ja,,,TRUE
www.value-domain.com,https://www.value-domain.com/media/category/security/,a5ba5f9da7e8c7ccaf5a88509cb955eefaed5c52d32c0528ec060b15f232e7b4,Japan,ja,,,TRUE
www.value-domain.com,https://www.value-domain.com/privacy/,7f28c1714fc389d547f8e48e28b9a5fb0abf58b40c7c18f5c18bc983dff68c67,Japan,ja,,,TRUE
value-domain.com,https://value-domain.com/security/value-auth/,bd6ea3ff0a164b680d6cd572d63f8274bd14f7242db6046a73d61b0510cabcf3,Japan,ja,,,TRUE
value-domain.com,https://value-domain.com/security/,d99328fa94c04c479faa3655bf4142558c59773c637702d044458e6eeb01c94d,Japan,ja,,,TRUE
value-domain.com,https://value-domain.com/security/sitelock/,2b314b098f742b8c01564e29cd7ffe5326d0a9ff4b8247c45935d5d55fc10e6d,Japan,ja,,,TRUE
value-domain.com,https://value-domain.com/security/ssl-certificates/,2a1110bf14cfbc06b049c09c83013fb268e2c107018ce3694e32efc519241e69,Japan,ja,,,TRUE
value-domain.com,https://value-domain.com/security/net-de-shindan/,c64c2cf101d64290fd4247a9d9640ca8ba89c31df1c6ebcf4a1be1f00f9af388,Japan,ja,,,TRUE
value-domain.com,https://value-domain.com/privacy/,5390494ae6ce9847a3fb5f588c67daeb632e8841329115cb828f1f2d8114b7d4,Japan,ja,,,TRUE
zenn.dev,https://zenn.dev/privacy,49b928d26af16e056e69217c57821651d26f4fbe19b1437987c0d466a41bebec,Japan,ja,,,TRUE
otonasalone.jp,https://otonasalone.jp/privacy-policy/,d36d663b5b7f84a48474dcb9a0abae6f7a0d6c3a3c38ad5a999949619911425b,Japan,ja,,,TRUE
nativecamp.net,https://nativecamp.net/privacy,b5d9357ec20f0c3f2f264e3b23d18f29cd712e2daa96b86d35386085d56cc9cf,Japan,ja,,,TRUE
www.donki.com,https://www.donki.com/socialmediapolicy/?pre=ft,4fb7ff394793f99effe85050ed483d69f6a3099ad8ef21398f43bfe9fdf9bedb,Japan,ja,,,TRUE
donki.com,https://donki.com/socialmediapolicy/?pre=ft,35e1225785ef6bc0c6b6d57412089b9fe84f615dd7eaffbfdffa6f7b24915b16,Japan,ja,,,TRUE
g-mark.org,https://g-mark.org/privacy,2541bd59d948be183a37eaa41ba7c7ad02f9727322a4534ac384cdf15a0aa586,Japan,ja,,,TRUE
